Title,Price,Link,Status,Loc_Date
Komputer stacjonarny Threadripper 1900X/16GB/HD7970/750W/chł.wodne,3 299 złdo negocjacji,/d/oferta/komputer-stacjonarny-threadripper-1900x-16gb-hd7970-750w-chl-wodne-CID99-IDTqX7B.html,Używane,"Wrocław, Śródmieście - 04 kwietnia 2023"
Komputer Stacjonarny,7 500 złdo negocjacji,/d/oferta/komputer-stacjonarny-CID99-IDRIkRe.html,Używane,Bielawa - 04 kwietnia 2023
"Komputer+monitor, klawiatura, myszka",2 000 złdo negocjacji,/d/oferta/komputer-monitor-klawiatura-myszka-CID99-IDO7ogB.html,Używane,Kielce - 04 kwietnia 2023
Komputer GAMINGOWY I5 10400F RTX 3060 16GB SSD RGB GWARANCJA 2 - lata!,3 399 zł,/d/oferta/komputer-gamingowy-i5-10400f-rtx-3060-16gb-ssd-rgb-gwarancja-2-lata-CID99-IDT2n0C.html,Nowe,Szamotuły - 09 marca 2023
Komputer  I5 10400F GTX 1660 Super 16GB SSD RGB GWARANCJA 2 - lata!,2 995 zł,/d/oferta/komputer-i5-10400f-gtx-1660-super-16gb-ssd-rgb-gwarancja-2-lata-CID99-IDTEvTb.html,Nowe,Szamotuły - 17 marca 2023
Super do grania Ryzen 5 16gb ram RX580 512Gb SSD,2 000 zł,/d/oferta/super-do-grania-ryzen-5-16gb-ram-rx580-512gb-ssd-CID99-IDTbquu.html,Używane,"Poznań, Junikowo - 21 marca 2023"
Komputer do gier i5/B460/RTX3060/16GB/512GB,3 550 złdo negocjacji,/d/oferta/komputer-do-gier-i5-b460-rtx3060-16gb-512gb-CID99-IDTXVIC.html,Używane,"Poznań, Wilda - 04 kwietnia 2023"
Zestaw komputerowy SSD i5 Monitor Mysz Klawiatura,1 090 złdo negocjacji,/d/oferta/zestaw-komputerowy-ssd-i5-monitor-mysz-klawiatura-CID99-IDKfChe.html,Używane,Łańcut - 04 kwietnia 2023
Komputer stacjonarny Intel i5-4460 3.20GHz 6MB BOX,1 100 złdo negocjacji,/d/oferta/komputer-stacjonarny-intel-i5-4460-3-20ghz-6mb-box-CID99-IDSZmgr.html,Używane,Janówek Drugi - 04 kwietnia 2023
Komputer do gier,950 złdo negocjacji,/d/oferta/komputer-do-gier-CID99-IDTvaFz.html,Używane,Jaszczew - 04 kwietnia 2023
"Komputer gamingowy + monitor Ryzen 1600,  RX 590",2 150 zł,/d/oferta/komputer-gamingowy-monitor-ryzen-1600-rx-590-CID99-IDTC1cZ.html,Używane,"Warszawa, Mokotów - Odświeżono dnia 04 kwietnia 2023"
NOWY i5 10400 rtx 3060 8gb GDDR6 8/ 16gb ddr4 SSD komputer do gier CS,3 499 zł,/d/oferta/nowy-i5-10400-rtx-3060-8gb-gddr6-8-16gb-ddr4-ssd-komputer-do-gier-cs-CID99-IDPb5PN.html,Nowe,"Wrocław, Psie Pole - 04 kwietnia 2023"
"Potężny komputer gamingowy Ryzen 5 5500, RX 5700, WIN11, gwarancja",2 350 zł,/d/oferta/potezny-komputer-gamingowy-ryzen-5-5500-rx-5700-win11-gwarancja-CID99-IDTXVIR.html,Używane,Straszyn - 04 kwietnia 2023
"iMac 27"" rozbudowany i7 3.7GHz 20GB RAM 256GB SSD + 1TB HDD NVIDIA 3GB",3 300 złdo negocjacji,/d/oferta/imac-27-rozbudowany-i7-3-7ghz-20gb-ram-256gb-ssd-1tb-hdd-nvidia-3gb-CID99-IDTdb5H.html,Używane,"Kraków, Czyżyny - Odświeżono dnia 04 kwietnia 2023"
Komputer Q6600 ddr800,250 zł,/d/oferta/komputer-q6600-ddr800-CID99-IDKX9pz.html,Używane,Osielsko - 04 kwietnia 2023
NOWY i5 10105f GTX 1060 6gb 16gb ddr4 SSD komputer do gier i3 10100f,2 199 zł,/d/oferta/nowy-i5-10105f-gtx-1060-6gb-16gb-ddr4-ssd-komputer-do-gier-i3-10100f-CID99-IDSnx8J.html,Nowe,"Wrocław, Psie Pole - 04 kwietnia 2023"
Komputer do gier. i5 2500k/8gbDDR3/SSD/HDD/GTX1050Ti 4gb/ DOWÓZ,1 200 złdo negocjacji,/d/oferta/komputer-do-gier-i5-2500k-8gbddr3-ssd-hdd-gtx1050ti-4gb-dowoz-CID99-IDTBk3A.html,Używane,"Lędziny, Blich - 28 marca 2023"
Komputer PC gamingowy do gier i5 gtx1060,1 800 złdo negocjacji,/d/oferta/komputer-pc-gamingowy-do-gier-i5-gtx1060-CID99-IDTXU59.html,Używane,Koźmin Wielkopolski - Dzisiaj o 06:12
Komputer gamingowy! JAK NOWY!,1 899 złdo negocjacji,/d/oferta/komputer-gamingowy-jak-nowy-CID99-IDTSneJ.html,Używane,"Łódź, Bałuty - 30 marca 2023"
GWARANCJA GTX 1080 i5 7400 ram 8gb SSD komputer do gier dla grafika,1 999 zł,/d/oferta/gwarancja-gtx-1080-i5-7400-ram-8gb-ssd-komputer-do-gier-dla-grafika-CID99-IDTsrS4.html,Używane,"Wrocław, Psie Pole - 04 kwietnia 2023"
GWARANCJA RX 570 i5 7400 ram 8gb SSD komputer do gier dla grafika,1 499 zł,/d/oferta/gwarancja-rx-570-i5-7400-ram-8gb-ssd-komputer-do-gier-dla-grafika-CID99-IDTsrJk.html,Używane,"Wrocław, Psie Pole - 04 kwietnia 2023"
GWARA i5 10400f Gtx 1060 6gb 16gb ddr4 SSD komputer do gier i5 10400,2 199 zł,/d/oferta/gwara-i5-10400f-gtx-1060-6gb-16gb-ddr4-ssd-komputer-do-gier-i5-10400-CID99-IDSnxfW.html,Używane,"Wrocław, Psie Pole - 04 kwietnia 2023"
ACER ASPIRE Z3-710 .Uzywany.,650 zł,/d/oferta/acer-aspire-z3-710-uzywany-CID99-IDQMQls.html,Używane,Rzeszów - 04 kwietnia 2023
NOWY i5 10400f GTX 1080 ram 16gb ddr4 SSD komputer do gier dla grafika,2 999 zł,/d/oferta/nowy-i5-10400f-gtx-1080-ram-16gb-ddr4-ssd-komputer-do-gier-dla-grafika-CID99-IDLXRk9.html,Nowe,"Wrocław, Psie Pole - 04 kwietnia 2023"
NOWY RTX 3080 10gb i7 12700K 32gb ram ssd M.2 komputer do gier,6 499 złdo negocjacji,/d/oferta/nowy-rtx-3080-10gb-i7-12700k-32gb-ram-ssd-m-2-komputer-do-gier-CID99-IDSSP1c.html,Nowe,"Wrocław, Psie Pole - 04 kwietnia 2023"
NOWY RTX 3070 10gb i9 12900K 32gb ram ssd M.2 komputer do gier,6 999 zł,/d/oferta/nowy-rtx-3070-10gb-i9-12900k-32gb-ram-ssd-m-2-komputer-do-gier-CID99-IDSNn2Q.html,Nowe,"Wrocław, Psie Pole - 04 kwietnia 2023"
GWARANCJ i5 10100f Gtx 1660 TI 8gb ddr4 SSD komputer do gier i3 10105,2 200 zł,/d/oferta/gwarancj-i5-10100f-gtx-1660-ti-8gb-ddr4-ssd-komputer-do-gier-i3-10105-CID99-IDS9LPf.html,Używane,"Wrocław, Psie Pole - 04 kwietnia 2023"
Komputer zestaw intel i3 Radeon RX580,1 500 złdo negocjacji,/d/oferta/komputer-zestaw-intel-i3-radeon-rx580-CID99-IDSyNRS.html,Używane,Romanowo Górne - 04 kwietnia 2023
Komputer Intel 2x 3GHz.,70 zł,/d/oferta/komputer-intel-2x-3ghz-CID99-IDPSNO3.html,Używane,Bystrzyca Kłodzka - 04 kwietnia 2023
PC i5-4690K/24GB RAM/SSD240GB/HDD320GB/GF-GT710,899 złdo negocjacji,/d/oferta/pc-i5-4690k-24gb-ram-ssd240gb-hdd320gb-gf-gt710-CID99-IDSml6G.html?,Używane,Pruszcz Gdański - 04 kwietnia 2023
"Komputer PC i5 3.8 GHz GT 1030 16GB RAM NVMe 500+HDD 500 + monitor 22""",1 500 zł,/d/oferta/komputer-pc-i5-3-8-ghz-gt-1030-16gb-ram-nvme-500-hdd-500-monitor-22-CID99-IDFcegS.html?,Używane,Bielsko-Biała - 25 marca 2023
Komputer Ryzen 5 3600 RX5700 16gb ram 512gb SSD najlepszy do FullHD,3 000 złdo negocjacji,/d/oferta/komputer-ryzen-5-3600-rx5700-16gb-ram-512gb-ssd-najlepszy-do-fullhd-CID99-IDTJlQt.html?,Używane,"Poznań, Junikowo - Odświeżono Dzisiaj o 11:44"
Gamingowy zestaw komputerowy z monitorem - RTX 3080 Ryzen 7 3800X,6 500 złdo negocjacji,/d/oferta/gamingowy-zestaw-komputerowy-z-monitorem-rtx-3080-ryzen-7-3800x-CID99-IDTTWmx.html?,Używane,"Zawiercie, Kromołów - Odświeżono dnia 04 kwietnia 2023"
Dell optiplex 7010 i5 8GB ram,130 zł,/d/oferta/dell-optiplex-7010-i5-8gb-ram-CID99-IDTXVqm.html?,Używane,Bydgoszcz - 04 kwietnia 2023
"Acer s3 391,  951 płyta główna i5",200 zł,/d/oferta/acer-s3-391-951-plyta-glowna-i5-CID99-IDQnv0Y.html?,Używane,Jeżowe - 04 kwietnia 2023
"Komputer pentium 2x2,5 8GB Ram",60 zł,/d/oferta/komputer-pentium-2x2-5-8gb-ram-CID99-IDTXVot.html?,Używane,Niegosławice - 04 kwietnia 2023
GWARANCJA GTX 1060 6gb i5 7400 ram 8gb SSD komputer do gier dl grafika,1 650 zł,/d/oferta/gwarancja-gtx-1060-6gb-i5-7400-ram-8gb-ssd-komputer-do-gier-dl-grafika-CID99-IDTsrBN.html?,Używane,"Wrocław, Psie Pole - 04 kwietnia 2023"
Sprzedam komputer używany,250 złdo negocjacji,/d/oferta/sprzedam-komputer-uzywany-CID99-IDxqAUx.html?,Używane,Chełmek - 04 kwietnia 2023
Komputer 1TB ! TUBA !,1 699 złdo negocjacji,/d/oferta/komputer-1tb-tuba-CID99-IDQLWb7.html?,Używane,Karwin - 04 kwietnia 2023
PC-Poleasingowe I5/Intel pentium dołożone dyski SSD,800 złdo negocjacji,/d/oferta/pc-poleasingowe-i5-intel-pentium-dolozone-dyski-ssd-CID99-IDOJAHo.html?,Używane,Kargowa - 04 kwietnia 2023
Komputer do Gier Ryzen 16GB RAM RTX 3070 1 TB SSD NVME RGB LED Gaming,4 799 zł,/d/oferta/komputer-do-gier-ryzen-16gb-ram-rtx-3070-1-tb-ssd-nvme-rgb-led-gaming-CID99-IDTXVjL.html?,Używane,Rzeszów - 04 kwietnia 2023
Apple iMac 27 cali / mocna konfiguracja,4 099 zł,/d/oferta/apple-imac-27-cali-mocna-konfiguracja-CID99-IDTHROE.html?,Używane,"Warszawa, Wawer - 04 kwietnia 2023"
Komputer do gier RTX 3060 Ryzen 5 3600 + dodatki,3 500 zł,/d/oferta/komputer-do-gier-rtx-3060-ryzen-5-3600-dodatki-CID99-IDTQMWK.html?,Używane,Łabiszyn - Odświeżono dnia 04 kwietnia 2023
Komputer_do_gier_PC_i5_RX570_Sapphire_Nitro+_8GB,1 600 zł,/d/oferta/komputer-do-gier-pc-i5-rx570-sapphire-nitro-8gb-CID99-IDRyFmu.html?,Używane,Łuków - Odświeżono dnia 03 kwietnia 2023
Komputer do gier i nauki,2 250 złdo negocjacji,/d/oferta/komputer-do-gier-i-nauki-CID99-IDTTKdK.html?,Używane,Świdnica - 31 marca 2023
"Komputer 6GB DDR2. DYSK Samsung, Dwa rdzenie. Business PC",85 zł,/d/oferta/komputer-6gb-ddr2-dysk-samsung-dwa-rdzenie-business-pc-CID99-IDRZevn.html?,Używane,Piła - 04 kwietnia 2023
Komputer do gier. GTX 960 12GB RAM,1 200 zł,/d/oferta/komputer-do-gier-gtx-960-12gb-ram-CID99-IDRovup.html?,Używane,"Zawiercie, Kromołów - 04 kwietnia 2023"
"Apple iMac, dysk 500GB, pamięć 4GB",350 złdo negocjacji,/d/oferta/apple-imac-dysk-500gb-pamiec-4gb-CID99-IDPlpON.html?,Używane,Słupsk - 04 kwietnia 2023
Zestaw komputer AMD GTX 16gb,5 100 złdo negocjacji,/d/oferta/zestaw-komputer-amd-gtx-16gb-CID99-IDRImSm.html?,Używane,Ostrów Wielkopolski - 04 kwietnia 2023
Apple iMac 27′′ 3.4GHz i7 16GB 1TB grafika AMD Radeon HD 6970 2GB,1 900 zł,/d/oferta/apple-imac-27-3-4ghz-i7-16gb-1tb-grafika-amd-radeon-hd-6970-2gb-CID99-IDRImRY.html?,Używane,"Warszawa, Mokotów - 04 kwietnia 2023"
Komputer Stacjonarny,1 700 złdo negocjacji,/d/oferta/komputer-stacjonarny-CID99-IDTeXaU.html?,Używane,"Kraków, Nowa Huta - 04 kwietnia 2023"
Mocny komputer R5 5600g rx580 32gb ram 600w RGB do gier grafiki,3 400 zł,/d/oferta/mocny-komputer-r5-5600g-rx580-32gb-ram-600w-rgb-do-gier-grafiki-CID99-IDQtJfQ.html?,Używane,Bochnia - 04 kwietnia 2023
Komputer hp Bez zestawu,150 złdo negocjacji,/d/oferta/komputer-hp-bez-zestawu-CID99-IDTBoNN.html?,Używane,Poręba Wielka - 04 kwietnia 2023
Laptop hp pavilon dv 9000 17 cali,320 zł,/d/oferta/laptop-hp-pavilon-dv-9000-17-cali-CID99-IDTXWYp.html?,Używane,Iława - 04 kwietnia 2023
Karta graficzna ATI RADEON HD 4890 (Raczej Uszk.),25 zł,/d/oferta/karta-graficzna-ati-radeon-hd-4890-raczej-uszk-CID99-IDTIVCy.html?,Uszkodzone,Biała Podlaska - 04 kwietnia 2023
"Do gier RYZEN 3100/8x3,9GHz/ RX480 8GB /16GB DDR4/256 SSD+500+ monitor",1 575 zł,/d/oferta/do-gier-ryzen-3100-8x3-9ghz-rx480-8gb-16gb-ddr4-256-ssd-500-monitor-CID99-IDNA7U8.html?,Używane,Tczew - 07 marca 2023
"Komputer do gier RX 6600 XT, Ryzen 5 3600, 16GB, SSD 1TB",3 250 złdo negocjacji,/d/oferta/komputer-do-gier-rx-6600-xt-ryzen-5-3600-16gb-ssd-1tb-CID99-IDTS8ag.html?,Używane,Horyniec-Zdrój - Odświeżono dnia 03 kwietnia 2023
"iMac 2015 Retina 27' 5k 16GB Proc. 3.2GHz, dysk 1TB, Radeon M380 2GB",2 299 złdo negocjacji,/d/oferta/imac-2015-retina-27-5k-16gb-proc-3-2ghz-dysk-1tb-radeon-m380-2gb-CID99-IDSGOPE.html?,Używane,"Warszawa, Praga-Południe - Dzisiaj o 07:16"
KARTA Graficzna ASUS Radeon HD4850 1GB 256BIT OK,40 zł,/d/oferta/karta-graficzna-asus-radeon-hd4850-1gb-256bit-ok-CID99-IDTIVWA.html?,Używane,Biała Podlaska - 04 kwietnia 2023
DELL Server PowerEdge T310 Tower Xeon X3430 8GB RAM GAMING,420 zł,/d/oferta/dell-server-poweredge-t310-tower-xeon-x3430-8gb-ram-gaming-CID99-IDTXWSn.html?,Używane,"Wrocław, Krzyki - 04 kwietnia 2023"
Komputer gamingowy,3 500 złdo negocjacji,/d/oferta/komputer-gamingowy-CID99-IDSxHP6.html?,Używane,Dąbrowa Górnicza - 04 kwietnia 2023
"Komputer HP Elite Desk (Gamingowy, biurowy) i5, 8GB Ram, 500GB/180GB",550 złdo negocjacji,/d/oferta/komputer-hp-elite-desk-gamingowy-biurowy-i5-8gb-ram-500gb-180gb-CID99-IDTusZd.html?,Używane,Polkowice - 04 kwietnia 2023
"Dell T7910 komputer-stacja robocza-56 wątków, 192 GB RAM",5 500 złdo negocjacji,/d/oferta/dell-t7910-komputer-stacja-robocza-56-watkow-192-gb-ram-CID99-IDKzl08.html?,Używane,"Kraków, Czyżyny - 04 kwietnia 2023"
"Komputer do gier i5-10600k, 16 gb Ram, M2 SSD , MSI 1080",3 650 złdo negocjacji,/d/oferta/komputer-do-gier-i5-10600k-16-gb-ram-m2-ssd-msi-1080-CID99-IDOJ0Yb.html?,Używane,"Kraków, Prądnik Czerwony - 04 kwietnia 2023"
"Komputer gamingowy i9, Z390 M Gaming, RX Vega 64 8GB OC, 32 GB RAM",4 199 złdo negocjacji,/d/oferta/komputer-gamingowy-i9-z390-m-gaming-rx-vega-64-8gb-oc-32-gb-ram-CID99-IDT26WN.html?,Używane,Lublin - 04 kwietnia 2023
Komputer pc do gier logitech g pro x monitor 240hz,3 000 zł,/d/oferta/komputer-pc-do-gier-logitech-g-pro-x-monitor-240hz-CID99-IDTH4kc.html?,Używane,Limanowa - 04 kwietnia 2023
Zestaw do komputera,400 zł,/d/oferta/zestaw-do-komputera-CID99-IDTXWI4.html?,Używane,Płock - 04 kwietnia 2023
Komputer DELL Optiplex 980 SFF i5-650 4GB 250 GB HDD,225 zł,/d/oferta/komputer-dell-optiplex-980-sff-i5-650-4gb-250-gb-hdd-CID99-IDP2BVR.html?,Używane,"Poznań, Szczepankowo - 04 kwietnia 2023"
Komputer gamingowy jak nowy!!,1 150 zł,/d/oferta/komputer-gamingowy-jak-nowy-CID99-IDTJy2o.html?,Używane,Trzcianka - Dzisiaj o 05:05
Komputer gamingowy GTX1080 Intel SSD 16GB RAM Asus B560M-A be quiet!,2 499 złdo negocjacji,/d/oferta/komputer-gamingowy-gtx1080-intel-ssd-16gb-ram-asus-b560m-a-be-quiet-CID99-IDTMExp.html?,Używane,Żernica - Odświeżono dnia 30 marca 2023
"1070 8 GB, LED Komputer Do Gier, 16 GB, i5-8400, SSD, Woda, Win 10",2 500 zł,/d/oferta/1070-8-gb-led-komputer-do-gier-16-gb-i5-8400-ssd-woda-win-10-CID99-IDTWcWO.html?,Używane,"Warszawa, Ursynów - 02 kwietnia 2023"
"zestaw płyta ASUS M5A97, procesor Phenom II X6, chłodzenieCPU, 8GB RAM",450 zł,/d/oferta/zestaw-plyta-asus-m5a97-procesor-phenom-ii-x6-chlodzeniecpu-8gb-ram-CID99-IDTwtE1.html?,Używane,Skawina - 04 kwietnia 2023
Komputer stacjonarny - gamingowy Intel Core i7 - Windows 10,4 199 złdo negocjacji,/d/oferta/komputer-stacjonarny-gamingowy-intel-core-i7-windows-10-CID99-IDQIfiw.html?,Używane,"Warszawa, Ursus - 04 kwietnia 2023"
części komputer DELL 790 OptiPlex  głośnik wentylator procesora,12 zł,/d/oferta/czesci-komputer-dell-790-optiplex-glosnik-wentylator-procesora-CID99-IDP333O.html?,Używane,Jelcz-Laskowice - 04 kwietnia 2023
"Komputer i7-3770, 16GB DDR3, GeForce GTS450 1GB, SSD 240GB, HDD 500GB",680 zł,/d/oferta/komputer-i7-3770-16gb-ddr3-geforce-gts450-1gb-ssd-240gb-hdd-500gb-CID99-IDR7b0B.html?,Używane,"Warszawa, Praga-Północ - 04 kwietnia 2023"
"Komputer - AMD Ryzen 5 1600 AF, GeForce GTX 1060 6GB, 16GB RAM",1 499 zł,/d/oferta/komputer-amd-ryzen-5-1600-af-geforce-gtx-1060-6gb-16gb-ram-CID99-IDTOh9V.html?,Używane,Klecza Górna - Odświeżono dnia 04 kwietnia 2023
Adapter DIGITUS Karta M.2 NVMe SSD PCI Express 3.0 (x16) Add-On,35 zł,/d/oferta/adapter-digitus-karta-m-2-nvme-ssd-pci-express-3-0-x16-add-on-CID99-IDTXWA8.html?,Używane,Ropczyce - 04 kwietnia 2023
Komputer stacjonarny AMD Radeon R7 360 intel i5-6400 SSD 256GB,550 zł,/d/oferta/komputer-stacjonarny-amd-radeon-r7-360-intel-i5-6400-ssd-256gb-CID99-IDTtwGO.html?,Używane,Błonie - 04 kwietnia 2023
Sprzedam Komputer Ryzen 5 Pro 4650G 32GB DDR4 500GB SSD,2 300 zł,/d/oferta/sprzedam-komputer-ryzen-5-pro-4650g-32gb-ddr4-500gb-ssd-CID99-IDSzu30.html?,Używane,Oświęcim - Odświeżono dnia 04 kwietnia 2023
Komputer stacjonarny,700 zł,/d/oferta/komputer-stacjonarny-CID99-IDTbyYH.html?,Używane,"Gdańsk, Śródmieście - 04 kwietnia 2023"
"Komputer tanio dla dziecka do gier idealny(cs:go, LoL, heroes3) okazja",340 zł,/d/oferta/komputer-tanio-dla-dziecka-do-gier-idealnycsgo-lol-heroes3-okazja-CID99-IDLqO6R.html?,Używane,Olsztyn - 04 kwietnia 2023
